KEY,TITLE,TITLE_COMPL,PROSP3_MEASURE,FREQ,S_NCA,PROSP3_SECURITIES_TYPE,MTR,CURR_ISSNC,PROSP3_OFFER_TYPE,PROSP3_DOCUMENT_TYPE,SEC_TYPE_CFI,ISSUER_COU,ISSUER_SECTOR,PROSP3_PRSP_TYPE,PROSP3_SME_CAT_TYPE,PROSP3_PSSP,PROSP3_VENUE,PROSP3_LNGG,MV
PROSP3.NUM_PRSP.Q.A1.N_EQTY.Z.Z.Z.Z.Z.JP.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in World and issuer in Japan,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[JP] Japan,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.Z.Z.Z.Z.Z.Z.ES.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in World and issuer in Spain,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,Z,[ES] Spain,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.Z.Z.Z.Z.Z.Z.IT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in World and issuer in Italy,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,Z,[IT] Italy,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.Z.Z.Z.Z.Z.Z.SE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in World and issuer in Sweden,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,Z,Z,Z,Z,Z,Z,[SE] Sweden,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.ZALL.Z.Z.Z.Z.Z.A0.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in World and issuer in EEA3,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,[ZALL] All instruments,Z,Z,Z,Z,Z,[A0] EEA3,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.ZALL.Z.Z.Z.Z.Z.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in World and issuer in Germany,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,[ZALL] All instruments,Z,Z,Z,Z,Z,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.ZALL.Z.Z.Z.Z.Z.LU.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in World and issuer in Luxembourg,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,[ZALL] All instruments,Z,Z,Z,Z,Z,[LU] Luxembourg,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.ZALL.Z.Z.Z.Z.Z.RO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in World and issuer in Romania,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,[ZALL] All instruments,Z,Z,Z,Z,Z,[RO] Romania,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A1.ZALL.Z.Z.Z.Z.Z.SK.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in World and issuer in Slovakia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A1] World,[ZALL] All instruments,Z,Z,Z,Z,Z,[SK] Slovakia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.EQTY.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in EEA30 and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[EQTY] Equity,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.EQTY.Z.Z.Z.Z.Z.GR.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in EEA30 and issuer in Greece,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[EQTY] Equity,Z,Z,Z,Z,Z,[GR] Greece,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.MIXED.Z.Z.Z.Z.Z.CZ.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in EEA30 and issuer in Czechia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[CZ] Czechia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.MIXED.Z.Z.Z.Z.Z.E2.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in EEA30 and issuer in Other European Countries ,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[E2] Other European Countries ,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.MIXED.Z.Z.Z.Z.Z.SE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in EEA30 and issuer in Sweden,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[SE] Sweden,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.MIXED.Z.Z.Z.Z.Z.SK.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in EEA30 and issuer in Slovakia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[SK] Slovakia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.N_EQTY.Z.Z.Z.Z.Z.A0.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in EEA30 and issuer in EEA3,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[A0] EEA3,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.N_EQTY.Z.Z.Z.Z.Z.HR.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in EEA30 and issuer in Croatia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[HR] Croatia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.N_EQTY.Z.Z.Z.Z.Z.MT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in EEA30 and issuer in Malta,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[MT] Malta,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.N_EQTY.Z.Z.Z.Z.Z.PL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in EEA30 and issuer in Poland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[PL] Poland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.Z.Z.Z.Z.Z.Z.E2.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EEA30 and issuer in Other European Countries ,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,Z,[E2] Other European Countries ,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.Z.Z.Z.Z.Z.Z.NO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EEA30 and issuer in Norway,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,Z,[NO] Norway,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.Z.Z.Z.Z.Z.Z.PL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EEA30 and issuer in Poland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,Z,Z,Z,Z,Z,Z,[PL] Poland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.ZALL.Z.Z.Z.Z.Z.DK.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in EEA30 and issuer in Denmark,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[ZALL] All instruments,Z,Z,Z,Z,Z,[DK] Denmark,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.ZALL.Z.Z.Z.Z.Z.NL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in EEA30 and issuer in Netherlands,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[ZALL] All instruments,Z,Z,Z,Z,Z,[NL] Netherlands,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.ZNAV.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Securities type not available approved annually in EEA30 and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[ZNAV] Securities type not available,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.ZNAV.Z.Z.Z.Z.Z.DK.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Securities type not available approved annually in EEA30 and issuer in Denmark,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[ZNAV] Securities type not available,Z,Z,Z,Z,Z,[DK] Denmark,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.ZNAV.Z.Z.Z.Z.Z.SE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Securities type not available approved annually in EEA30 and issuer in Sweden,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[ZNAV] Securities type not available,Z,Z,Z,Z,Z,[SE] Sweden,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.A6.ZNAV.Z.Z.Z.Z.Z.UN019.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Securities type not available approved annually in EEA30 and issuer in Americas,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[A6] EEA30,[ZNAV] Securities type not available,Z,Z,Z,Z,Z,[UN019] Americas,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.AT.N_EQTY.Z.Z.Z.Z.Z.SK.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in Austria and issuer in Slovakia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[AT] Austria,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[SK] Slovakia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.AT.Z.Z.Z.Z.Z.Z.E2.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in Austria and issuer in Other European Countries ,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[AT] Austria,Z,Z,Z,Z,Z,Z,[E2] Other European Countries ,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.BE.Z.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in Belgium and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[BE] Belgium,Z,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.BG.N_EQTY.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in Bulgaria and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[BG] Bulgaria,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.BG.N_EQTY.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in Bulgaria and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[BG] Bulgaria,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.CZ.EQTY.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in Czechia and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[CZ] Czechia,[EQTY] Equity,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.CZ.MIXED.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in Czechia and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[CZ] Czechia,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.CZ.Z.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in Czechia and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[CZ] Czechia,Z,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.CZ.ZALL.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Czechia and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[CZ] Czechia,[ZALL] All instruments,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.DE.MIXED.Z.Z.Z.Z.Z.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in Germany and issuer in Germany,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[DE] Germany,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.DE.ZALL.Z.Z.Z.Z.Z.CH.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Germany and issuer in Switzerland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[DE] Germany,[ZALL] All instruments,Z,Z,Z,Z,Z,[CH] Switzerland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.DK.N_EQTY.Z.Z.Z.Z.Z.E2.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in Denmark and issuer in Other European Countries ,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[DK] Denmark,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[E2] Other European Countries ,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.DK.ZALL.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Denmark and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[DK] Denmark,[ZALL] All instruments,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.DK.ZALL.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Denmark and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[DK] Denmark,[ZALL] All instruments,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.EE.EQTY.Z.Z.Z.Z.Z.GB.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in Estonia and issuer in United Kingdom,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[EE] Estonia,[EQTY] Equity,Z,Z,Z,Z,Z,[GB] United Kingdom,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.ES.EQTY.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in Spain and issuer in RoW,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[ES] Spain,[EQTY] Equity,Z,Z,Z,Z,Z,[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.ES.Z.Z.Z.Z.Z.Z.E2.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in Spain and issuer in Other European Countries ,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[ES] Spain,Z,Z,Z,Z,Z,Z,[E2] Other European Countries ,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.ES.Z.Z.Z.Z.Z.Z.NL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in Spain and issuer in Netherlands,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[ES] Spain,Z,Z,Z,Z,Z,Z,[NL] Netherlands,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.ES.ZALL.Z.Z.Z.Z.Z.ROW.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Spain and issuer in RoW,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[ES] Spain,[ZALL] All instruments,Z,Z,Z,Z,Z,[ROW] RoW,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FI.EQTY.Z.Z.Z.Z.Z.US.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in Finland and issuer in USA,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FI] Finland,[EQTY] Equity,Z,Z,Z,Z,Z,[US] USA,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FI.ZALL.Z.Z.Z.Z.Z.FI.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Finland and issuer in Finland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FI] Finland,[ZALL] All instruments,Z,Z,Z,Z,Z,[FI] Finland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FI.ZALL.Z.Z.Z.Z.Z.UN019.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in Finland and issuer in Americas,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FI] Finland,[ZALL] All instruments,Z,Z,Z,Z,Z,[UN019] Americas,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FR.N_EQTY.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in France and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FR] France,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FR.N_EQTY.Z.Z.Z.Z.Z.CH.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in France and issuer in Switzerland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FR] France,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[CH] Switzerland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FR.Z.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in France and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FR] France,Z,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.FR.Z.Z.Z.Z.Z.Z.NL.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in France and issuer in Netherlands,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[FR] France,Z,Z,Z,Z,Z,Z,[NL] Netherlands,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.GR.EQTY.Z.Z.Z.Z.Z.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in Greece and issuer in EU27,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[GR] Greece,[EQTY] Equity,Z,Z,Z,Z,Z,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.HU.Z.Z.Z.Z.Z.Z.HU.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in Hungary and issuer in Hungary,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[HU] Hungary,Z,Z,Z,Z,Z,Z,[HU] Hungary,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.EQTY.Z.Z.Z.Z.Z.UN019.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity approved annually in EA19 and issuer in Americas,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[EQTY] Equity,Z,Z,Z,Z,Z,[UN019] Americas,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.MIXED.Z.Z.Z.Z.Z.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Equity and non-equity approved annually in EA19 and issuer in Germany,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[MIXED] Equity and non-equity,Z,Z,Z,Z,Z,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.N_EQTY.Z.Z.Z.Z.Z.PT.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in EA19 and issuer in Portugal,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[PT] Portugal,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.N_EQTY.Z.Z.Z.Z.Z.US.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Non equity securities approved annually in EA19 and issuer in USA,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[N_EQTY] Non equity securities,Z,Z,Z,Z,Z,[US] USA,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.Z.Z.Z.Z.Z.Z.DE.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EA19 and issuer in Germany,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,Z,[DE] Germany,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.Z.Z.Z.Z.Z.Z.FI.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EA19 and issuer in Finland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,Z,[FI] Finland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.Z.Z.Z.Z.Z.Z.JP.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EA19 and issuer in Japan,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,Z,[JP] Japan,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.Z.Z.Z.Z.Z.Z.V5.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses approved annually in EA19 and issuer in EU27,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,Z,Z,Z,Z,Z,Z,[V5] EU27,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.ZALL.Z.Z.Z.Z.Z.A1.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in EA19 and issuer in World,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[ZALL] All instruments,Z,Z,Z,Z,Z,[A1] World,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.ZALL.Z.Z.Z.Z.Z.IS.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in EA19 and issuer in Iceland,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[ZALL] All instruments,Z,Z,Z,Z,Z,[IS] Iceland,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.ZALL.Z.Z.Z.Z.Z.LV.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in EA19 and issuer in Latvia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[ZALL] All instruments,Z,Z,Z,Z,Z,[LV] Latvia,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.ZALL.Z.Z.Z.Z.Z.RO.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type All instruments approved annually in EA19 and issuer in Romania,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[ZALL] All instruments,Z,Z,Z,Z,Z,[RO] Romania,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.ZNAV.Z.Z.Z.Z.Z.A6.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Securities type not available approved annually in EA19 and issuer in EEA30,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[ZNAV] Securities type not available,Z,Z,Z,Z,Z,[A6] EEA30,Z,Z,Z,Z,Z,Z,Z
PROSP3.NUM_PRSP.Q.I8.ZNAV.Z.Z.Z.Z.Z.SI.Z.Z.Z.Z.Z.Z.Z,Quarterly number of prospectuses on instrument type Securities type not available approved annually in EA19 and issuer in Slovenia,,[NUM_PRSP] Number of prospectuses,[Q] quarterly,[I8] EA19,[ZNAV] Securities type not available,Z,Z,Z,Z,Z,[SI] Slovenia,Z,Z,Z,Z,Z,Z,Z
